from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id,max_waiting_time
U997Z3P,U997Z1P,1,,93_236_251024,91_1107_250611,600
U997Z3P,U997Z1P,1,,93_236_251024,92_1421_250628,600
U997Z3P,U997Z2P,1,,93_236_251024,94_2517_250628,600
U997Z3P,U997Z2P,1,,93_236_251024,95_2470_251103,600
U997Z3P,U997Z2P,1,,93_236_251024,96_755_250720,600
U997Z3P,U997Z4P,1,,93_236_251024,97_1990_251118,600
U997Z3P,U997Z4P,1,,93_236_251024,98_1514_251215,600
U997Z3P,U997Z3P,1,,93_236_251024,99_771_250711,600
U997Z3P,U997Z1P,1,,93_236_251024,92_2195_260108,600
U997Z3P,U997Z2P,1,,93_236_251024,94_2535_260108,600
U997Z3P,U997Z1P,1,,93_236_251024,92_2300_260109,600
U997Z3P,U997Z1P,1,,93_236_251024,92_2425_260117,600
U997Z4P,U997Z2P,1,,93_1661_251110,91_1108_241023,600
U997Z4P,U997Z2P,1,,93_1661_251110,92_2178_250628,600
U997Z4P,U997Z1P,1,,93_1661_251110,94_2688_260105,600
U997Z4P,U997Z1P,1,,93_1661_251110,95_558_251103,600
U997Z4P,U997Z1P,1,,93_1661_251110,96_752_250430,600
U997Z4P,U997Z3P,1,,93_1661_251110,97_1398_250815,600
U997Z4P,U997Z3P,1,,93_1661_251110,98_1528_251215,600
U997Z4P,U997Z4P,1,,93_1661_251110,99_347_251118,600
U997Z4P,U997Z2P,1,,93_1661_251110,92_2196_260108,600
U997Z4P,U997Z1P,1,,93_1661_251110,94_2830_260108,600
U997Z4P,U997Z2P,1,,93_1661_251110,92_2306_260109,600
U997Z4P,U997Z2P,1,,93_1661_251110,92_2431_260117,600
U997Z3P,U997Z1P,1,,93_238_251024,91_1109_241026,600
U997Z3P,U997Z1P,1,,93_238_251024,92_2179_250628,600
U997Z3P,U997Z2P,1,,93_238_251024,94_2516_250628,600
U997Z3P,U997Z2P,1,,93_238_251024,95_2469_251103,600
U997Z3P,U997Z2P,1,,93_238_251024,96_756_250720,600
U997Z3P,U997Z4P,1,,93_238_251024,97_1984_251118,600
U997Z3P,U997Z4P,1,,93_238_251024,98_1516_251215,600
U997Z3P,U997Z3P,1,,93_238_251024,99_773_250711,600
U997Z3P,U997Z1P,1,,93_238_251024,92_2197_260108,600
U997Z3P,U997Z1P,1,,93_238_251024,92_2413_260109,600
U997Z3P,U997Z1P,1,,93_238_251024,92_2228_260117,600
U997Z4P,U997Z2P,1,,93_1662_251110,91_1085_241022,600
U997Z4P,U997Z2P,1,,93_1662_251110,92_2181_250628,600
U997Z4P,U997Z1P,1,,93_1662_251110,94_2680_260105,600
U997Z4P,U997Z1P,1,,93_1662_251110,95_560_251103,600
U997Z4P,U997Z1P,1,,93_1662_251110,96_733_250430,600
U997Z4P,U997Z3P,1,,93_1662_251110,97_1399_250815,600
U997Z4P,U997Z3P,1,,93_1662_251110,98_1513_251215,600
U997Z4P,U997Z4P,1,,93_1662_251110,99_349_251118,600
U997Z4P,U997Z2P,1,,93_1662_251110,92_2198_260108,600
U997Z4P,U997Z2P,1,,93_1662_251110,92_2412_260109,600
U997Z4P,U997Z2P,1,,93_1662_251110,92_2304_260110,600
U997Z4P,U997Z2P,1,,93_1662_251110,92_2429_260117,600
U997Z4P,U997Z2P,1,,93_1662_251110,92_2435_260118,600
U997Z3P,U997Z1P,1,,93_232_251024,91_1086_241026,600
U997Z3P,U997Z1P,1,,93_232_251024,92_2182_250628,600
U997Z3P,U997Z2P,1,,93_232_251024,94_2521_250628,600
U997Z3P,U997Z2P,1,,93_232_251024,95_2471_251103,600
U997Z3P,U997Z2P,1,,93_232_251024,96_758_250720,600
U997Z3P,U997Z4P,1,,93_232_251024,97_1989_251118,600
U997Z3P,U997Z4P,1,,93_232_251024,98_1518_251215,600
U997Z3P,U997Z3P,1,,93_232_251024,99_759_250711,600
U997Z3P,U997Z1P,1,,93_232_251024,92_2199_260108,600
U997Z3P,U997Z2P,1,,93_232_251024,94_2537_260108,600
U997Z3P,U997Z1P,1,,93_232_251024,92_2305_260109,600
U997Z3P,U997Z1P,1,,93_232_251024,92_2430_260117,600
U997Z4P,U997Z2P,1,,93_1663_251110,91_1087_241023,600
U997Z4P,U997Z2P,1,,93_1663_251110,92_2183_250628,600
U997Z4P,U997Z1P,1,,93_1663_251110,94_2689_260105,600
U997Z4P,U997Z1P,1,,93_1663_251110,95_559_251103,600
U997Z4P,U997Z1P,1,,93_1663_251110,96_735_250430,600
U997Z4P,U997Z3P,1,,93_1663_251110,97_1404_250815,600
U997Z4P,U997Z3P,1,,93_1663_251110,98_1515_251215,600
U997Z4P,U997Z4P,1,,93_1663_251110,99_350_251118,600
U997Z4P,U997Z2P,1,,93_1663_251110,92_2200_260108,600
U997Z4P,U997Z1P,1,,93_1663_251110,94_2831_260108,600
U997Z4P,U997Z2P,1,,93_1663_251110,92_2309_260109,600
U997Z4P,U997Z2P,1,,93_1663_251110,92_2434_260117,600
U997Z1P,U997Z2P,1,,94_2683_260105,91_1091_241023,600
U997Z1P,U997Z2P,1,,94_2683_260105,92_2173_250628,600
U997Z1P,U997Z4P,1,,94_2683_260105,93_1656_251110,600
U997Z1P,U997Z1P,1,,94_2683_260105,95_566_251103,600
U997Z1P,U997Z1P,1,,94_2683_260105,96_744_250430,600
U997Z1P,U997Z3P,1,,94_2683_260105,97_1403_250815,600
U997Z1P,U997Z3P,1,,94_2683_260105,98_1524_251215,600
U997Z1P,U997Z4P,1,,94_2683_260105,99_343_251118,600
U997Z1P,U997Z2P,1,,94_2683_260105,92_2297_260109,600
U997Z1P,U997Z2P,1,,94_2683_260105,92_2422_260117,600
U997Z2P,U997Z1P,1,,94_2505_250628,91_1092_241026,600
U997Z2P,U997Z1P,1,,94_2505_250628,92_2174_250628,600
U997Z2P,U997Z3P,1,,94_2505_250628,93_225_251024,600
U997Z2P,U997Z2P,1,,94_2505_250628,95_2473_251103,600
U997Z2P,U997Z2P,1,,94_2505_250628,96_762_250720,600
U997Z2P,U997Z4P,1,,94_2505_250628,97_1988_251118,600
U997Z2P,U997Z4P,1,,94_2505_250628,98_1532_251215,600
U997Z2P,U997Z3P,1,,94_2505_250628,99_756_250711,600
U997Z2P,U997Z1P,1,,94_2505_250628,92_2298_260109,600
U997Z2P,U997Z1P,1,,94_2505_250628,92_2423_260117,600
U997Z1P,U997Z2P,1,,94_2684_260105,91_1099_241022,600
U997Z1P,U997Z2P,1,,94_2684_260105,92_2187_250628,600
U997Z1P,U997Z4P,1,,94_2684_260105,93_1658_251110,600
U997Z1P,U997Z1P,1,,94_2684_260105,95_562_251103,600
U997Z1P,U997Z1P,1,,94_2684_260105,96_737_250430,600
U997Z1P,U997Z3P,1,,94_2684_260105,97_1401_250815,600
U997Z1P,U997Z3P,1,,94_2684_260105,98_1517_251215,600
U997Z1P,U997Z4P,1,,94_2684_260105,99_351_251118,600
U997Z1P,U997Z2P,1,,94_2684_260105,92_2203_260108,600
U997Z1P,U997Z2P,1,,94_2684_260105,92_2415_260109,600
U997Z1P,U997Z2P,1,,94_2684_260105,92_2307_260110,600
U997Z1P,U997Z2P,1,,94_2684_260105,92_2432_260117,600
U997Z1P,U997Z2P,1,,94_2684_260105,92_2436_260118,600
U997Z2P,U997Z1P,1,,94_2508_250628,91_1100_241026,600
U997Z2P,U997Z1P,1,,94_2508_250628,92_2188_250628,600
U997Z2P,U997Z3P,1,,94_2508_250628,93_217_251024,600
U997Z2P,U997Z2P,1,,94_2508_250628,95_2474_251103,600
U997Z2P,U997Z2P,1,,94_2508_250628,96_759_250720,600
U997Z2P,U997Z4P,1,,94_2508_250628,97_1986_251118,600
U997Z2P,U997Z4P,1,,94_2508_250628,98_1522_251215,600
U997Z2P,U997Z3P,1,,94_2508_250628,99_762_250711,600
U997Z2P,U997Z1P,1,,94_2508_250628,92_2308_260109,600
U997Z2P,U997Z1P,1,,94_2508_250628,92_2433_260117,600
U997Z1P,U997Z2P,1,,94_2685_260105,91_1105_241023,600
U997Z1P,U997Z2P,1,,94_2685_260105,92_2186_250628,600
U997Z1P,U997Z4P,1,,94_2685_260105,93_1801_251110,600
U997Z1P,U997Z1P,1,,94_2685_260105,95_648_251103,600
U997Z1P,U997Z1P,1,,94_2685_260105,96_743_250430,600
U997Z1P,U997Z3P,1,,94_2685_260105,97_782_250815,600
U997Z1P,U997Z3P,1,,94_2685_260105,98_1523_251215,600
U997Z1P,U997Z4P,1,,94_2685_260105,99_354_251118,600
U997Z1P,U997Z2P,1,,94_2685_260105,92_2299_260109,600
U997Z1P,U997Z2P,1,,94_2685_260105,92_2424_260117,600
U997Z1P,U997Z2P,1,,94_2686_260105,91_1103_241023,600
U997Z1P,U997Z2P,1,,94_2686_260105,92_2184_250628,600
U997Z1P,U997Z4P,1,,94_2686_260105,93_1660_251110,600
U997Z1P,U997Z1P,1,,94_2686_260105,95_564_251103,600
U997Z1P,U997Z1P,1,,94_2686_260105,96_741_250430,600
U997Z1P,U997Z3P,1,,94_2686_260105,97_1402_250815,600
U997Z1P,U997Z3P,1,,94_2686_260105,98_1521_251215,600
U997Z1P,U997Z4P,1,,94_2686_260105,99_353_251118,600
U997Z1P,U997Z2P,1,,94_2686_260105,92_2293_260109,600
U997Z1P,U997Z2P,1,,94_2686_260105,92_2418_260117,600
U997Z2P,U997Z1P,1,,94_2511_250628,91_1104_241026,600
U997Z2P,U997Z1P,1,,94_2511_250628,92_2185_250628,600
U997Z2P,U997Z3P,1,,94_2511_250628,93_221_251024,600
U997Z2P,U997Z2P,1,,94_2511_250628,95_2472_251103,600
U997Z2P,U997Z2P,1,,94_2511_250628,96_760_250720,600
U997Z2P,U997Z4P,1,,94_2511_250628,97_1987_251118,600
U997Z2P,U997Z4P,1,,94_2511_250628,98_1525_251215,600
U997Z2P,U997Z3P,1,,94_2511_250628,99_765_250711,600
U997Z2P,U997Z1P,1,,94_2511_250628,92_2294_260109,600
U997Z2P,U997Z1P,1,,94_2511_250628,92_2419_260117,600
U997Z1P,U997Z2P,1,,94_2687_260105,91_1093_241023,600
U997Z1P,U997Z2P,1,,94_2687_260105,92_2175_250628,600
U997Z1P,U997Z4P,1,,94_2687_260105,93_1798_251110,600
U997Z1P,U997Z2P,1,,94_2687_260105,94_2519_250628,600
U997Z1P,U997Z1P,1,,94_2687_260105,95_652_251103,600
U997Z1P,U997Z1P,1,,94_2687_260105,96_746_250430,600
U997Z1P,U997Z3P,1,,94_2687_260105,97_784_250815,600
U997Z1P,U997Z3P,1,,94_2687_260105,98_1526_251215,600
U997Z1P,U997Z4P,1,,94_2687_260105,99_344_251118,600
U997Z1P,U997Z2P,1,,94_2687_260105,92_2303_260109,600
U997Z1P,U997Z2P,1,,94_2687_260105,92_2428_260117,600
U997Z2P,U997Z1P,1,,94_2514_250628,91_1095_250611,600
U997Z2P,U997Z1P,1,,94_2514_250628,92_1429_250628,600
U997Z2P,U997Z3P,1,,94_2514_250628,93_227_251024,600
U997Z2P,U997Z2P,1,,94_2514_250628,95_2468_251103,600
U997Z2P,U997Z2P,1,,94_2514_250628,96_764_250720,600
U997Z2P,U997Z4P,1,,94_2514_250628,97_1983_251118,600
U997Z2P,U997Z4P,1,,94_2514_250628,98_1527_251215,600
U997Z2P,U997Z3P,1,,94_2514_250628,99_767_250711,600
U997Z2P,U997Z1P,1,,94_2514_250628,92_2296_260109,600
U997Z2P,U997Z1P,1,,94_2514_250628,92_2421_260117,600
U997Z1P,U997Z2P,1,,94_2688_260105,91_1108_241023,600
U997Z1P,U997Z2P,1,,94_2688_260105,92_2178_250628,600
U997Z1P,U997Z4P,1,,94_2688_260105,93_1661_251110,600
U997Z1P,U997Z1P,1,,94_2688_260105,95_558_251103,600
U997Z1P,U997Z1P,1,,94_2688_260105,96_752_250430,600
U997Z1P,U997Z3P,1,,94_2688_260105,97_1398_250815,600
U997Z1P,U997Z3P,1,,94_2688_260105,98_1528_251215,600
U997Z1P,U997Z4P,1,,94_2688_260105,99_347_251118,600
U997Z1P,U997Z2P,1,,94_2688_260105,92_2306_260109,600
U997Z1P,U997Z2P,1,,94_2688_260105,92_2431_260117,600
U997Z2P,U997Z1P,1,,94_2516_250628,91_1109_241026,600
U997Z2P,U997Z1P,1,,94_2516_250628,92_2179_250628,600
U997Z2P,U997Z3P,1,,94_2516_250628,93_238_251024,600
U997Z2P,U997Z2P,1,,94_2516_250628,95_2469_251103,600
U997Z2P,U997Z2P,1,,94_2516_250628,96_756_250720,600
U997Z2P,U997Z4P,1,,94_2516_250628,97_1984_251118,600
U997Z2P,U997Z4P,1,,94_2516_250628,98_1516_251215,600
U997Z2P,U997Z3P,1,,94_2516_250628,99_773_250711,600
U997Z2P,U997Z1P,1,,94_2516_250628,92_2197_260108,600
U997Z2P,U997Z1P,1,,94_2516_250628,92_2413_260109,600
U997Z2P,U997Z1P,1,,94_2516_250628,92_2228_260117,600
U997Z2P,U997Z1P,1,,94_2517_250628,91_1107_250611,600
U997Z2P,U997Z1P,1,,94_2517_250628,92_1421_250628,600
U997Z2P,U997Z3P,1,,94_2517_250628,93_236_251024,600
U997Z2P,U997Z2P,1,,94_2517_250628,95_2470_251103,600
U997Z2P,U997Z2P,1,,94_2517_250628,96_755_250720,600
U997Z2P,U997Z4P,1,,94_2517_250628,97_1990_251118,600
U997Z2P,U997Z4P,1,,94_2517_250628,98_1514_251215,600
U997Z2P,U997Z3P,1,,94_2517_250628,99_771_250711,600
U997Z2P,U997Z1P,1,,94_2517_250628,92_2300_260109,600
U997Z2P,U997Z1P,1,,94_2517_250628,92_2425_260117,600
U997Z1P,U997Z2P,1,,94_2689_260105,91_1087_241023,600
U997Z1P,U997Z2P,1,,94_2689_260105,92_2183_250628,600
U997Z1P,U997Z4P,1,,94_2689_260105,93_1663_251110,600
U997Z1P,U997Z1P,1,,94_2689_260105,95_559_251103,600
U997Z1P,U997Z1P,1,,94_2689_260105,96_735_250430,600
U997Z1P,U997Z3P,1,,94_2689_260105,97_1404_250815,600
U997Z1P,U997Z3P,1,,94_2689_260105,98_1515_251215,600
U997Z1P,U997Z4P,1,,94_2689_260105,99_350_251118,600
U997Z1P,U997Z2P,1,,94_2689_260105,92_2309_260109,600
U997Z1P,U997Z2P,1,,94_2689_260105,92_2434_260117,600
U997Z2P,U997Z2P,1,,94_2519_250628,91_1093_241023,600
U997Z2P,U997Z2P,1,,94_2519_250628,92_2175_250628,600
U997Z2P,U997Z4P,1,,94_2519_250628,93_1798_251110,600
U997Z2P,U997Z1P,1,,94_2519_250628,94_2687_260105,600
U997Z2P,U997Z1P,1,,94_2519_250628,95_652_251103,600
U997Z2P,U997Z1P,1,,94_2519_250628,96_746_250430,600
U997Z2P,U997Z3P,1,,94_2519_250628,97_784_250815,600
U997Z2P,U997Z3P,1,,94_2519_250628,98_1526_251215,600
U997Z2P,U997Z4P,1,,94_2519_250628,99_344_251118,600
U997Z2P,U997Z1P,1,,94_2519_250628,94_2829_260108,600
U997Z2P,U997Z2P,1,,94_2519_250628,92_2303_260109,600
U997Z2P,U997Z2P,1,,94_2519_250628,92_2428_260117,600
U997Z1P,U997Z2P,1,,94_2680_260105,91_1085_241022,600
U997Z1P,U997Z2P,1,,94_2680_260105,92_2181_250628,600
U997Z1P,U997Z4P,1,,94_2680_260105,93_1662_251110,600
U997Z1P,U997Z1P,1,,94_2680_260105,95_560_251103,600
U997Z1P,U997Z1P,1,,94_2680_260105,96_733_250430,600
U997Z1P,U997Z3P,1,,94_2680_260105,97_1399_250815,600
U997Z1P,U997Z3P,1,,94_2680_260105,98_1513_251215,600
U997Z1P,U997Z4P,1,,94_2680_260105,99_349_251118,600
U997Z1P,U997Z2P,1,,94_2680_260105,92_2198_260108,600
U997Z1P,U997Z2P,1,,94_2680_260105,92_2412_260109,600
U997Z1P,U997Z2P,1,,94_2680_260105,92_2304_260110,600
U997Z1P,U997Z2P,1,,94_2680_260105,92_2429_260117,600
U997Z1P,U997Z2P,1,,94_2680_260105,92_2435_260118,600
U997Z2P,U997Z1P,1,,94_2521_250628,91_1086_241026,600
U997Z2P,U997Z1P,1,,94_2521_250628,92_2182_250628,600
U997Z2P,U997Z3P,1,,94_2521_250628,93_232_251024,600
U997Z2P,U997Z2P,1,,94_2521_250628,95_2471_251103,600
U997Z2P,U997Z2P,1,,94_2521_250628,96_758_250720,600
U997Z2P,U997Z4P,1,,94_2521_250628,97_1989_251118,600
U997Z2P,U997Z4P,1,,94_2521_250628,98_1518_251215,600
U997Z2P,U997Z3P,1,,94_2521_250628,99_759_250711,600
U997Z2P,U997Z1P,1,,94_2521_250628,92_2305_260109,600
U997Z2P,U997Z1P,1,,94_2521_250628,92_2430_260117,600
U997Z1P,U997Z2P,1,,94_2690_260105,91_1101_241023,600
U997Z1P,U997Z2P,1,,94_2690_260105,92_2189_250628,600
U997Z1P,U997Z4P,1,,94_2690_260105,93_1659_251110,600
U997Z1P,U997Z1P,1,,94_2690_260105,95_561_251103,600
U997Z1P,U997Z1P,1,,94_2690_260105,96_739_250430,600
U997Z1P,U997Z3P,1,,94_2690_260105,97_1400_250815,600
U997Z1P,U997Z3P,1,,94_2690_260105,98_1519_251215,600
U997Z1P,U997Z4P,1,,94_2690_260105,99_352_251118,600
U997Z1P,U997Z2P,1,,94_2690_260105,92_2295_260109,600
U997Z1P,U997Z2P,1,,94_2690_260105,92_2420_260117,600
U997Z2P,U997Z1P,1,,94_2523_250628,91_1090_241026,600
U997Z2P,U997Z1P,1,,94_2523_250628,92_2172_250628,600
U997Z2P,U997Z3P,1,,94_2523_250628,93_223_251024,600
U997Z2P,U997Z2P,1,,94_2523_250628,95_2466_251103,600
U997Z2P,U997Z2P,1,,94_2523_250628,96_761_250720,600
U997Z2P,U997Z4P,1,,94_2523_250628,97_1981_251118,600
U997Z2P,U997Z4P,1,,94_2523_250628,98_1530_251215,600
U997Z2P,U997Z3P,1,,94_2523_250628,99_754_250711,600
U997Z2P,U997Z1P,1,,94_2523_250628,92_2292_260109,600
U997Z2P,U997Z1P,1,,94_2523_250628,92_2417_260117,600
U997Z1P,U997Z2P,1,,94_2691_260105,91_1096_241023,600
U997Z1P,U997Z2P,1,,94_2691_260105,92_2176_250628,600
U997Z1P,U997Z4P,1,,94_2691_260105,93_1657_251110,600
U997Z1P,U997Z1P,1,,94_2691_260105,95_557_251103,600
U997Z1P,U997Z1P,1,,94_2691_260105,96_749_250430,600
U997Z1P,U997Z3P,1,,94_2691_260105,97_1397_250815,600
U997Z1P,U997Z3P,1,,94_2691_260105,98_1531_251215,600
U997Z1P,U997Z4P,1,,94_2691_260105,99_345_251118,600
U997Z1P,U997Z2P,1,,94_2691_260105,92_2301_260109,600
U997Z1P,U997Z2P,1,,94_2691_260105,92_2426_260117,600
U997Z2P,U997Z1P,1,,94_2525_250628,91_1097_241026,600
U997Z2P,U997Z1P,1,,94_2525_250628,92_2177_250628,600
U997Z2P,U997Z3P,1,,94_2525_250628,93_229_251024,600
U997Z2P,U997Z2P,1,,94_2525_250628,95_2467_251103,600
U997Z2P,U997Z2P,1,,94_2525_250628,96_765_250720,600
U997Z2P,U997Z4P,1,,94_2525_250628,97_1982_251118,600
U997Z2P,U997Z4P,1,,94_2525_250628,98_1529_251215,600
U997Z2P,U997Z3P,1,,94_2525_250628,99_769_250711,600
U997Z2P,U997Z1P,1,,94_2525_250628,92_2194_260108,600
U997Z2P,U997Z1P,1,,94_2525_250628,92_2302_260109,600
U997Z2P,U997Z1P,1,,94_2525_250628,92_2427_260117,600
U997Z2P,U997Z1P,1,,95_2466_251103,91_1090_241026,600
U997Z2P,U997Z1P,1,,95_2466_251103,92_2172_250628,600
U997Z2P,U997Z3P,1,,95_2466_251103,93_223_251024,600
U997Z2P,U997Z2P,1,,95_2466_251103,94_2523_250628,600
U997Z2P,U997Z2P,1,,95_2466_251103,96_761_250720,600
U997Z2P,U997Z4P,1,,95_2466_251103,97_1981_251118,600
U997Z2P,U997Z4P,1,,95_2466_251103,98_1530_251215,600
U997Z2P,U997Z3P,1,,95_2466_251103,99_754_250711,600
U997Z2P,U997Z2P,1,,95_2466_251103,94_2539_260108,600
U997Z2P,U997Z1P,1,,95_2466_251103,92_2292_260109,600
U997Z2P,U997Z1P,1,,95_2466_251103,92_2417_260117,600
U997Z1P,U997Z2P,1,,95_557_251103,91_1096_241023,600
U997Z1P,U997Z2P,1,,95_557_251103,92_2176_250628,600
U997Z1P,U997Z4P,1,,95_557_251103,93_1657_251110,600
U997Z1P,U997Z1P,1,,95_557_251103,94_2691_260105,600
U997Z1P,U997Z1P,1,,95_557_251103,96_749_250430,600
U997Z1P,U997Z3P,1,,95_557_251103,97_1397_250815,600
U997Z1P,U997Z3P,1,,95_557_251103,98_1531_251215,600
U997Z1P,U997Z4P,1,,95_557_251103,99_345_251118,600
U997Z1P,U997Z2P,1,,95_557_251103,92_2193_260108,600
U997Z1P,U997Z1P,1,,95_557_251103,94_2833_260108,600
U997Z1P,U997Z2P,1,,95_557_251103,92_2301_260109,600
U997Z1P,U997Z2P,1,,95_557_251103,92_2426_260117,600
U997Z2P,U997Z1P,1,,95_2467_251103,91_1097_241026,600
U997Z2P,U997Z1P,1,,95_2467_251103,92_2177_250628,600
U997Z2P,U997Z3P,1,,95_2467_251103,93_229_251024,600
U997Z2P,U997Z2P,1,,95_2467_251103,94_2525_250628,600
U997Z2P,U997Z2P,1,,95_2467_251103,96_765_250720,600
U997Z2P,U997Z4P,1,,95_2467_251103,97_1982_251118,600
U997Z2P,U997Z4P,1,,95_2467_251103,98_1529_251215,600
U997Z2P,U997Z3P,1,,95_2467_251103,99_769_250711,600
U997Z2P,U997Z1P,1,,95_2467_251103,92_2194_260108,600
U997Z2P,U997Z1P,1,,95_2467_251103,92_2302_260109,600
U997Z2P,U997Z1P,1,,95_2467_251103,92_2427_260117,600
U997Z2P,U997Z1P,1,,95_2468_251103,91_1095_250611,600
U997Z2P,U997Z1P,1,,95_2468_251103,92_1429_250628,600
U997Z2P,U997Z3P,1,,95_2468_251103,93_227_251024,600
U997Z2P,U997Z2P,1,,95_2468_251103,94_2514_250628,600
U997Z2P,U997Z2P,1,,95_2468_251103,96_764_250720,600
U997Z2P,U997Z4P,1,,95_2468_251103,97_1983_251118,600
U997Z2P,U997Z4P,1,,95_2468_251103,98_1527_251215,600
U997Z2P,U997Z3P,1,,95_2468_251103,99_767_250711,600
U997Z2P,U997Z2P,1,,95_2468_251103,94_2533_260108,600
U997Z2P,U997Z1P,1,,95_2468_251103,92_2296_260109,600
U997Z2P,U997Z1P,1,,95_2468_251103,92_2421_260117,600
U997Z1P,U997Z2P,1,,95_558_251103,91_1108_241023,600
U997Z1P,U997Z2P,1,,95_558_251103,92_2178_250628,600
U997Z1P,U997Z4P,1,,95_558_251103,93_1661_251110,600
U997Z1P,U997Z1P,1,,95_558_251103,94_2688_260105,600
U997Z1P,U997Z1P,1,,95_558_251103,96_752_250430,600
U997Z1P,U997Z3P,1,,95_558_251103,97_1398_250815,600
U997Z1P,U997Z3P,1,,95_558_251103,98_1528_251215,600
U997Z1P,U997Z4P,1,,95_558_251103,99_347_251118,600
U997Z1P,U997Z2P,1,,95_558_251103,92_2196_260108,600
U997Z1P,U997Z1P,1,,95_558_251103,94_2830_260108,600
U997Z1P,U997Z2P,1,,95_558_251103,92_2306_260109,600
U997Z1P,U997Z2P,1,,95_558_251103,92_2431_260117,600
U997Z2P,U997Z1P,1,,95_2469_251103,91_1109_241026,600
U997Z2P,U997Z1P,1,,95_2469_251103,92_2179_250628,600
U997Z2P,U997Z3P,1,,95_2469_251103,93_238_251024,600
U997Z2P,U997Z2P,1,,95_2469_251103,94_2516_250628,600
U997Z2P,U997Z2P,1,,95_2469_251103,96_756_250720,600
U997Z2P,U997Z4P,1,,95_2469_251103,97_1984_251118,600
U997Z2P,U997Z4P,1,,95_2469_251103,98_1516_251215,600
U997Z2P,U997Z3P,1,,95_2469_251103,99_773_250711,600
U997Z2P,U997Z1P,1,,95_2469_251103,92_2197_260108,600
U997Z2P,U997Z1P,1,,95_2469_251103,92_2413_260109,600
U997Z2P,U997Z1P,1,,95_2469_251103,92_2228_260117,600
U997Z2P,U997Z1P,1,,95_2470_251103,91_1107_250611,600
U997Z2P,U997Z1P,1,,95_2470_251103,92_1421_250628,600
U997Z2P,U997Z3P,1,,95_2470_251103,93_236_251024,600
U997Z2P,U997Z2P,1,,95_2470_251103,94_2517_250628,600
U997Z2P,U997Z2P,1,,95_2470_251103,96_755_250720,600
U997Z2P,U997Z4P,1,,95_2470_251103,97_1990_251118,600
U997Z2P,U997Z4P,1,,95_2470_251103,98_1514_251215,600
U997Z2P,U997Z3P,1,,95_2470_251103,99_771_250711,600
U997Z2P,U997Z1P,1,,95_2470_251103,92_2195_260108,600
U997Z2P,U997Z2P,1,,95_2470_251103,94_2535_260108,600
U997Z2P,U997Z1P,1,,95_2470_251103,92_2300_260109,600
U997Z2P,U997Z1P,1,,95_2470_251103,92_2425_260117,600
U997Z1P,U997Z2P,1,,95_559_251103,91_1087_241023,600
U997Z1P,U997Z2P,1,,95_559_251103,92_2183_250628,600
U997Z1P,U997Z4P,1,,95_559_251103,93_1663_251110,600
U997Z1P,U997Z1P,1,,95_559_251103,94_2689_260105,600
U997Z1P,U997Z1P,1,,95_559_251103,96_735_250430,600
U997Z1P,U997Z3P,1,,95_559_251103,97_1404_250815,600
U997Z1P,U997Z3P,1,,95_559_251103,98_1515_251215,600
U997Z1P,U997Z4P,1,,95_559_251103,99_350_251118,600
U997Z1P,U997Z2P,1,,95_559_251103,92_2200_260108,600
U997Z1P,U997Z1P,1,,95_559_251103,94_2831_260108,600
U997Z1P,U997Z2P,1,,95_559_251103,92_2309_260109,600
U997Z1P,U997Z2P,1,,95_559_251103,92_2434_260117,600
U997Z1P,U997Z2P,1,,95_560_251103,91_1085_241022,600
U997Z1P,U997Z2P,1,,95_560_251103,92_2181_250628,600
U997Z1P,U997Z4P,1,,95_560_251103,93_1662_251110,600
U997Z1P,U997Z1P,1,,95_560_251103,94_2680_260105,600
U997Z1P,U997Z1P,1,,95_560_251103,96_733_250430,600
U997Z1P,U997Z3P,1,,95_560_251103,97_1399_250815,600
U997Z1P,U997Z3P,1,,95_560_251103,98_1513_251215,600
U997Z1P,U997Z4P,1,,95_560_251103,99_349_251118,600
U997Z1P,U997Z2P,1,,95_560_251103,92_2198_260108,600
U997Z1P,U997Z2P,1,,95_560_251103,92_2412_260109,600
U997Z1P,U997Z2P,1,,95_560_251103,92_2304_260110,600
U997Z1P,U997Z2P,1,,95_560_251103,92_2429_260117,600
U997Z1P,U997Z2P,1,,95_560_251103,92_2435_260118,600
U997Z2P,U997Z1P,1,,95_2471_251103,91_1086_241026,600
U997Z2P,U997Z1P,1,,95_2471_251103,92_2182_250628,600
U997Z2P,U997Z3P,1,,95_2471_251103,93_232_251024,600
U997Z2P,U997Z2P,1,,95_2471_251103,94_2521_250628,600
U997Z2P,U997Z2P,1,,95_2471_251103,96_758_250720,600
U997Z2P,U997Z4P,1,,95_2471_251103,97_1989_251118,600
U997Z2P,U997Z4P,1,,95_2471_251103,98_1518_251215,600
U997Z2P,U997Z3P,1,,95_2471_251103,99_759_250711,600
U997Z2P,U997Z1P,1,,95_2471_251103,92_2199_260108,600
U997Z2P,U997Z2P,1,,95_2471_251103,94_2537_260108,600
U997Z2P,U997Z1P,1,,95_2471_251103,92_2305_260109,600
U997Z2P,U997Z1P,1,,95_2471_251103,92_2430_260117,600
U997Z1P,U997Z2P,1,,95_561_251103,91_1101_241023,600
U997Z1P,U997Z2P,1,,95_561_251103,92_2189_250628,600
U997Z1P,U997Z4P,1,,95_561_251103,93_1659_251110,600
U997Z1P,U997Z1P,1,,95_561_251103,94_2690_260105,600
